edge_idx,src,dst,edge_type,shapley_value,abs_shapley
104,13,2,cross,-0.000213,0.000213
105,13,3,cross,-0.000136,0.000136
106,13,4,cross,-0.000473,0.000473
107,13,5,cross,-0.001094,0.001094
108,13,9,cross,0.000039,0.000039
109,14,0,cross,-0.000710,0.000710
110,14,1,cross,0.000362,0.000362
111,14,2,cross,0.000281,0.000281
112,14,3,cross,0.000417,0.000417
113,14,4,cross,0.000001,0.000001
114,14,5,cross,0.000036,0.000036
115,14,6,cross,-0.000192,0.000192
116,14,7,cross,0.000040,0.000040
117,14,8,cross,-0.000170,0.000170
118,14,9,cross,0.000360,0.000360
119,14,10,cross,-0.000014,0.000014
120,15,0,cross,-0.000094,0.000094
121,15,1,cross,0.000767,0.000767
122,15,4,cross,0.000552,0.000552
123,15,5,cross,0.000137,0.000137
124,15,6,cross,0.000464,0.000464
125,15,7,cross,0.000046,0.000046
126,15,8,cross,0.000325,0.000325
127,15,10,cross,0.000499,0.000499
128,16,0,cross,-0.000294,0.000294
129,16,1,cross,0.000430,0.000430
130,16,6,cross,-0.000044,0.000044
131,16,8,cross,-0.000056,0.000056
132,16,10,cross,-0.000114,0.000114
133,17,0,cross,0.001589,0.001589
134,17,4,cross,0.000635,0.000635
135,17,6,cross,0.000920,0.000920
136,18,0,cross,-0.000377,0.000377
137,18,4,cross,-0.000152,0.000152
138,18,6,cross,-0.000246,0.000246
139,18,8,cross,0.000091,0.000091
140,18,10,cross,-0.000295,0.000295
141,19,2,cross,0.000359,0.000359
142,19,3,cross,-0.000090,0.000090
143,19,4,cross,-0.000860,0.000860
144,19,6,cross,-0.001501,0.001501
145,19,9,cross,-0.000078,0.000078
146,20,3,cross,0.000603,0.000603
147,20,4,cross,-0.000015,0.000015
148,20,6,cross,-0.000549,0.000549
149,21,2,cross,-0.000607,0.000607
150,21,3,cross,-0.000499,0.000499
151,21,4,cross,-0.000712,0.000712
152,21,5,cross,-0.000952,0.000952
153,21,6,cross,-0.001109,0.001109
154,21,7,cross,-0.000741,0.000741
155,21,8,cross,-0.000682,0.000682
156,21,9,cross,-0.000399,0.000399
157,21,10,cross,-0.000736,0.000736
158,22,2,cross,-0.000020,0.000020
159,22,3,cross,0.000087,0.000087
160,22,4,cross,-0.000176,0.000176
161,22,5,cross,-0.000082,0.000082
162,22,7,cross,-0.000216,0.000216
163,22,9,cross,-0.000044,0.000044
164,22,10,cross,-0.000563,0.000563
165,23,2,cross,-0.000454,0.000454
166,23,5,cross,-0.000466,0.000466
167,23,7,cross,-0.000565,0.000565
168,23,9,cross,-0.000036,0.000036
169,24,2,cross,0.001212,0.001212
170,24,5,cross,0.001061,0.001061
171,24,7,cross,0.001128,0.001128
172,25,2,cross,-0.000667,0.000667
173,26,2,cross,0.000202,0.000202
174,26,3,cross,-0.000116,0.000116
175,26,5,cross,-0.000218,0.000218
176,26,9,cross,-0.000124,0.000124
177,27,2,cross,-0.001957,0.001957
178,27,3,cross,-0.002215,0.002215
179,27,9,cross,-0.001905,0.001905
180,0,0,lig_internal,0.000000,0.000000
181,1,1,lig_internal,0.000000,0.000000
182,2,2,lig_internal,-0.000000,0.000000
183,3,3,lig_internal,-0.000000,0.000000
184,4,4,lig_internal,-0.000000,0.000000
185,5,5,lig_internal,-0.000000,0.000000
186,6,6,lig_internal,0.000000,0.000000
187,7,7,lig_internal,-0.000000,0.000000
188,8,8,lig_internal,0.000000,0.000000
189,9,9,lig_internal,0.000000,0.000000
190,10,10,lig_internal,0.000000,0.000000
191,11,11,cross,0.000000,0.000000
192,12,12,cross,-0.000000,0.000000
193,13,13,cross,0.000000,0.000000
194,14,14,cross,-0.000000,0.000000
195,15,15,cross,0.000000,0.000000
196,16,16,cross,-0.000000,0.000000
197,17,17,cross,-0.000000,0.000000
198,18,18,cross,0.000000,0.000000
199,19,19,cross,0.000000,0.000000
200,20,20,cross,-0.000000,0.000000
201,21,21,cross,0.000000,0.000000
202,22,22,cross,-0.000000,0.000000
203,23,23,cross,0.000000,0.000000
204,24,24,cross,0.000000,0.000000
205,25,25,cross,0.000000,0.000000
206,26,26,cross,-0.000000,0.000000
207,27,27,cross,-0.000000,0.000000
