edge_idx,src,dst,edge_type,shapley_value,abs_shapley
51,8,6,lig_internal,0.000070,0.000070
52,8,29,cross,-0.000325,0.000325
53,8,33,cross,-0.000685,0.000685
54,8,34,cross,-0.000209,0.000209
55,8,35,cross,-0.000708,0.000708
56,8,40,cross,0.000810,0.000810
57,9,13,lig_internal,-0.000178,0.000178
58,9,28,cross,-0.000530,0.000530
59,9,34,cross,0.000328,0.000328
60,9,35,cross,-0.000131,0.000131
61,9,36,cross,-0.000672,0.000672
62,9,38,cross,-0.001138,0.001138
63,9,45,cross,-0.000651,0.000651
64,10,15,lig_internal,-0.000369,0.000369
65,10,28,cross,-0.000816,0.000816
66,10,29,cross,-0.000158,0.000158
67,10,30,cross,-0.000521,0.000521
68,10,31,cross,0.018495,0.018495
69,10,32,cross,0.000323,0.000323
70,10,33,cross,-0.000505,0.000505
71,10,37,cross,-0.001480,0.001480
72,10,38,cross,-0.001703,0.001703
73,10,39,cross,0.010539,0.010539
74,11,15,lig_internal,-0.000742,0.000742
75,11,28,cross,-0.000839,0.000839
76,11,29,cross,-0.000303,0.000303
77,11,30,cross,-0.000394,0.000394
78,11,32,cross,0.000154,0.000154
79,11,33,cross,-0.000585,0.000585
80,11,34,cross,0.000026,0.000026
81,11,37,cross,-0.001542,0.001542
82,11,38,cross,-0.001300,0.001300
83,11,45,cross,-0.000576,0.000576
84,12,4,lig_internal,-0.000052,0.000052
85,12,16,lig_internal,-0.000010,0.000010
86,12,27,cross,-0.000291,0.000291
87,12,28,cross,-0.000376,0.000376
88,12,29,cross,0.000117,0.000117
89,12,33,cross,0.000054,0.000054
90,12,34,cross,0.000359,0.000359
91,12,35,cross,-0.000219,0.000219
92,12,45,cross,-0.000117,0.000117
93,13,9,lig_internal,0.000213,0.000213
94,13,16,lig_internal,0.000011,0.000011
95,13,19,lig_internal,-0.000159,0.000159
96,13,27,cross,-0.000108,0.000108
97,13,28,cross,-0.000042,0.000042
98,13,29,cross,0.000244,0.000244
99,13,34,cross,0.000572,0.000572
100,13,35,cross,0.000173,0.000173
101,13,36,cross,-0.000085,0.000085
102,13,38,cross,-0.000153,0.000153
103,13,45,cross,0.000216,0.000216
104,14,15,lig_internal,-0.000157,0.000157
105,14,16,lig_internal,-0.000400,0.000400
106,14,28,cross,-0.000378,0.000378
107,14,29,cross,-0.000008,0.000008
108,14,30,cross,-0.000150,0.000150
109,14,32,cross,0.001412,0.001412
110,14,33,cross,-0.000280,0.000280
111,14,34,cross,0.000316,0.000316
112,14,35,cross,-0.000392,0.000392
113,14,38,cross,-0.000601,0.000601
114,14,45,cross,-0.000509,0.000509
115,15,10,lig_internal,0.001047,0.001047
116,15,11,lig_internal,0.000117,0.000117
117,15,14,lig_internal,-0.000003,0.000003
118,15,28,cross,-0.000030,0.000030
119,15,29,cross,0.000184,0.000184
120,15,30,cross,-0.000108,0.000108
121,15,32,cross,0.001950,0.001950
122,15,33,cross,0.000239,0.000239
123,15,34,cross,0.000538,0.000538
124,15,37,cross,0.000222,0.000222
125,15,38,cross,-0.000224,0.000224
126,15,45,cross,0.000049,0.000049
127,16,12,lig_internal,-0.000329,0.000329
128,16,13,lig_internal,-0.000413,0.000413
129,16,14,lig_internal,-0.000222,0.000222
130,16,27,cross,-0.000761,0.000761
131,16,28,cross,-0.000744,0.000744
132,16,29,cross,-0.000051,0.000051
133,16,30,cross,-0.000021,0.000021
134,16,34,cross,0.000213,0.000213
135,16,35,cross,-0.000322,0.000322
136,16,38,cross,-0.000928,0.000928
137,16,45,cross,-0.000352,0.000352
138,17,23,lig_internal,-0.000841,0.000841
139,17,26,cross,-0.000512,0.000512
140,17,27,cross,-0.000208,0.000208
141,17,42,cross,-0.000841,0.000841
142,17,43,cross,-0.001262,0.001262
143,17,44,cross,-0.002192,0.002192
144,17,49,cross,-0.000372,0.000372
145,18,23,lig_internal,-0.001004,0.001004
146,18,26,cross,-0.001111,0.001111
147,18,27,cross,-0.000857,0.000857
148,18,28,cross,-0.000557,0.000557
149,18,38,cross,-0.000468,0.000468
150,18,41,cross,-0.000299,0.000299
151,18,42,cross,-0.001347,0.001347
152,18,43,cross,-0.002641,0.002641
153,19,13,lig_internal,0.000199,0.000199
154,19,25,lig_internal,-0.000463,0.000463
155,19,26,cross,-0.000865,0.000865
156,19,27,cross,-0.000213,0.000213
157,19,28,cross,0.000117,0.000117
158,19,29,cross,0.000392,0.000392
159,19,35,cross,0.000164,0.000164
160,19,41,cross,0.000554,0.000554
161,19,42,cross,-0.001043,0.001043
162,20,24,lig_internal,-0.000635,0.000635
163,20,27,cross,-0.000425,0.000425
164,20,35,cross,0.000065,0.000065
165,20,41,cross,0.000650,0.000650
166,20,47,cross,0.001443,0.001443
167,20,48,cross,0.000435,0.000435
168,20,49,cross,-0.001753,0.001753
169,21,24,lig_internal,-0.000655,0.000655
170,21,35,cross,0.000039,0.000039
171,21,36,cross,-0.001008,0.001008
172,21,46,cross,0.005735,0.005735
173,21,47,cross,0.000886,0.000886
174,21,48,cross,0.000216,0.000216
175,21,49,cross,-0.001231,0.001231
176,22,24,lig_internal,-0.000476,0.000476
177,22,25,lig_internal,-0.000612,0.000612
178,22,26,cross,-0.000911,0.000911
179,22,27,cross,-0.000470,0.000470
180,22,35,cross,-0.000019,0.000019
181,22,36,cross,-0.000253,0.000253
182,22,41,cross,0.000247,0.000247
183,22,42,cross,-0.001238,0.001238
184,22,48,cross,0.000143,0.000143
185,22,49,cross,-0.000585,0.000585
186,23,17,lig_internal,-0.000244,0.000244
187,23,18,lig_internal,0.000244,0.000244
188,23,25,lig_internal,-0.000006,0.000006
189,23,26,cross,-0.000224,0.000224
190,23,27,cross,0.000207,0.000207
191,23,28,cross,0.000335,0.000335
192,23,41,cross,0.000989,0.000989
193,23,42,cross,-0.000266,0.000266
194,23,43,cross,0.000099,0.000099
195,23,44,cross,-0.001081,0.001081
196,23,49,cross,-0.000383,0.000383
197,24,20,lig_internal,0.000876,0.000876
198,24,21,lig_internal,0.001074,0.001074
199,24,22,lig_internal,0.000511,0.000511
200,24,27,cross,0.000739,0.000739
201,24,35,cross,0.000873,0.000873
202,24,36,cross,0.000498,0.000498
203,24,41,cross,0.001496,0.001496
204,24,42,cross,0.000404,0.000404
205,24,47,cross,0.002049,0.002049
206,24,48,cross,0.001401,0.001401
207,24,49,cross,0.000107,0.000107
208,25,19,lig_internal,0.000484,0.000484
209,25,22,lig_internal,0.000323,0.000323
210,25,23,lig_internal,0.000098,0.000098
211,25,26,cross,0.000648,0.000648
212,25,27,cross,0.000627,0.000627
213,25,28,cross,0.000726,0.000726
214,25,35,cross,0.000850,0.000850
215,25,36,cross,0.000697,0.000697
216,25,41,cross,0.001852,0.001852
217,25,42,cross,0.000307,0.000307
218,25,49,cross,0.000076,0.000076
219,26,17,cross,0.001119,0.001119
220,26,18,cross,0.001253,0.001253
221,26,19,cross,0.001281,0.001281
222,26,22,cross,0.001419,0.001419
223,26,23,cross,0.001219,0.001219
224,26,25,cross,0.001254,0.001254
225,27,0,cross,0.001639,0.001639
226,27,4,cross,0.001540,0.001540
227,27,12,cross,0.001426,0.001426
228,27,13,cross,0.000899,0.000899
229,27,16,cross,0.001188,0.001188
230,27,17,cross,0.000164,0.000164
231,27,18,cross,0.000179,0.000179
232,27,19,cross,0.000458,0.000458
233,27,20,cross,0.001398,0.001398
234,27,22,cross,0.000624,0.000624
235,27,23,cross,0.000490,0.000490
236,27,24,cross,0.001223,0.001223
237,27,25,cross,0.000164,0.000164
238,28,0,cross,0.001042,0.001042
239,28,4,cross,0.001303,0.001303
240,28,9,cross,0.001347,0.001347
241,28,10,cross,0.001907,0.001907
242,28,11,cross,0.000846,0.000846
243,28,12,cross,0.001024,0.001024
244,28,13,cross,0.000776,0.000776
245,28,14,cross,0.001105,0.001105
246,28,15,cross,0.000944,0.000944
247,28,16,cross,0.000988,0.000988
248,28,18,cross,0.001718,0.001718
249,28,19,cross,0.000864,0.000864
250,28,23,cross,0.000201,0.000201
251,28,25,cross,0.000316,0.000316
252,29,0,cross,0.000450,0.000450
253,29,3,cross,0.001160,0.001160
254,29,4,cross,-0.000102,0.000102
255,29,5,cross,0.001265,0.001265
256,29,6,cross,0.000803,0.000803
257,29,7,cross,0.001021,0.001021
258,29,8,cross,0.000599,0.000599
259,29,10,cross,0.000612,0.000612
260,29,11,cross,-0.000649,0.000649
261,29,12,cross,-0.000646,0.000646
262,29,13,cross,-0.001183,0.001183
263,29,14,cross,-0.000549,0.000549
264,29,15,cross,-0.000855,0.000855
265,29,16,cross,-0.000966,0.000966
266,29,19,cross,-0.001289,0.001289
267,30,0,cross,0.000610,0.000610
268,30,3,cross,0.001827,0.001827
269,30,4,cross,0.000631,0.000631
270,30,10,cross,0.001609,0.001609
271,30,11,cross,0.000083,0.000083
272,30,14,cross,0.000300,0.000300
273,30,15,cross,0.000181,0.000181
274,30,16,cross,-0.000097,0.000097
275,31,10,cross,-0.004918,0.004918
276,32,10,cross,-0.001563,0.001563
277,32,11,cross,-0.001043,0.001043
278,32,14,cross,-0.001292,0.001292
279,32,15,cross,-0.001496,0.001496
280,33,4,cross,0.000521,0.000521
281,33,8,cross,0.000804,0.000804
282,33,10,cross,0.001507,0.001507
283,33,11,cross,0.000371,0.000371
284,33,12,cross,0.000268,0.000268
285,33,14,cross,0.000472,0.000472
286,33,15,cross,0.000394,0.000394
287,34,0,cross,-0.000958,0.000958
288,34,3,cross,-0.000602,0.000602
289,34,4,cross,-0.000948,0.000948
290,34,6,cross,-0.000760,0.000760
291,34,8,cross,-0.000855,0.000855
292,34,9,cross,-0.001600,0.001600
293,34,11,cross,-0.001050,0.001050
294,34,12,cross,-0.001186,0.001186
295,34,13,cross,-0.001193,0.001193
296,34,14,cross,-0.001150,0.001150
297,34,15,cross,-0.001261,0.001261
298,34,16,cross,-0.001185,0.001185
299,35,6,cross,0.000706,0.000706
300,35,8,cross,0.000672,0.000672
301,35,9,cross,-0.000171,0.000171
302,35,12,cross,0.000243,0.000243
303,35,13,cross,-0.000111,0.000111
304,35,14,cross,0.000306,0.000306
305,35,16,cross,0.000141,0.000141
306,35,19,cross,-0.000198,0.000198
307,35,20,cross,-0.000204,0.000204
308,35,21,cross,-0.000232,0.000232
309,35,22,cross,-0.000671,0.000671
310,35,24,cross,-0.000621,0.000621
311,35,25,cross,-0.000604,0.000604
312,36,9,cross,0.000907,0.000907
313,36,13,cross,0.000569,0.000569
314,36,21,cross,0.000904,0.000904
315,36,22,cross,-0.000008,0.000008
316,36,24,cross,0.000057,0.000057
317,36,25,cross,0.000091,0.000091
318,37,10,cross,0.002545,0.002545
319,37,11,cross,0.001707,0.001707
320,37,15,cross,0.001255,0.001255
321,38,9,cross,0.001193,0.001193
322,38,10,cross,0.002092,0.002092
323,38,11,cross,0.002422,0.002422
324,38,13,cross,0.001008,0.001008
325,38,14,cross,0.001331,0.001331
326,38,15,cross,0.001587,0.001587
327,38,16,cross,0.001269,0.001269
328,38,18,cross,0.000998,0.000998
329,39,10,cross,-0.004775,0.004775
330,40,0,cross,-0.001174,0.001174
331,40,1,cross,-0.001274,0.001274
332,40,2,cross,-0.001346,0.001346
333,40,3,cross,-0.000869,0.000869
334,40,4,cross,-0.000983,0.000983
335,40,5,cross,-0.001966,0.001966
336,40,6,cross,-0.001136,0.001136
337,40,7,cross,-0.001089,0.001089
338,40,8,cross,-0.000956,0.000956
339,41,2,cross,-0.000025,0.000025
340,41,7,cross,-0.000594,0.000594
341,41,18,cross,-0.001321,0.001321
342,41,19,cross,-0.000980,0.000980
343,41,20,cross,-0.000785,0.000785
344,41,22,cross,-0.000907,0.000907
345,41,23,cross,-0.001225,0.001225
346,41,24,cross,-0.000733,0.000733
347,41,25,cross,-0.001114,0.001114
348,42,17,cross,0.002197,0.002197
349,42,18,cross,0.000980,0.000980
350,42,19,cross,0.001442,0.001442
351,42,22,cross,0.001574,0.001574
352,42,23,cross,0.000839,0.000839
353,42,24,cross,0.002759,0.002759
354,42,25,cross,0.001124,0.001124
355,43,17,cross,0.001069,0.001069
356,43,18,cross,0.000435,0.000435
357,43,23,cross,0.000290,0.000290
358,44,17,cross,0.001248,0.001248
359,44,23,cross,0.001040,0.001040
360,45,9,cross,0.000202,0.000202
361,45,11,cross,0.000760,0.000760
362,45,12,cross,0.000585,0.000585
363,45,13,cross,0.000261,0.000261
364,45,14,cross,0.000811,0.000811
365,45,15,cross,0.000568,0.000568
366,45,16,cross,0.000572,0.000572
367,46,21,cross,-0.001550,0.001550
368,47,1,cross,-0.000366,0.000366
369,47,7,cross,-0.000559,0.000559
370,47,20,cross,-0.001860,0.001860
371,47,21,cross,-0.001618,0.001618
372,47,24,cross,-0.001821,0.001821
373,48,1,cross,0.002374,0.002374
374,48,2,cross,0.002205,0.002205
375,48,5,cross,0.000906,0.000906
376,48,7,cross,0.001326,0.001326
377,48,20,cross,0.000186,0.000186
378,48,21,cross,0.000425,0.000425
379,48,22,cross,-0.000801,0.000801
380,48,24,cross,-0.000686,0.000686
381,49,17,cross,0.001488,0.001488
382,49,20,cross,0.002398,0.002398
383,49,21,cross,0.003465,0.003465
384,49,22,cross,0.001756,0.001756
385,49,23,cross,0.001594,0.001594
386,49,24,cross,0.001918,0.001918
387,49,25,cross,0.001177,0.001177
388,0,0,lig_internal,0.000000,0.000000
389,1,1,lig_internal,-0.000000,0.000000
390,2,2,lig_internal,0.000000,0.000000
391,3,3,lig_internal,-0.000000,0.000000
392,4,4,lig_internal,0.000000,0.000000
393,5,5,lig_internal,-0.000000,0.000000
394,6,6,lig_internal,-0.000000,0.000000
395,7,7,lig_internal,0.000000,0.000000
396,8,8,lig_internal,0.000000,0.000000
397,9,9,lig_internal,0.000000,0.000000
398,10,10,lig_internal,-0.000000,0.000000
399,11,11,lig_internal,0.000000,0.000000
400,12,12,lig_internal,-0.000000,0.000000
401,13,13,lig_internal,0.000000,0.000000
402,14,14,lig_internal,0.000000,0.000000
403,15,15,lig_internal,0.000000,0.000000
404,16,16,lig_internal,0.000000,0.000000
405,17,17,lig_internal,-0.000000,0.000000
406,18,18,lig_internal,-0.000000,0.000000
407,19,19,lig_internal,-0.000000,0.000000
408,20,20,lig_internal,0.000000,0.000000
409,21,21,lig_internal,-0.000000,0.000000
410,22,22,lig_internal,0.000000,0.000000
411,23,23,lig_internal,-0.000000,0.000000
412,24,24,lig_internal,-0.000000,0.000000
413,25,25,lig_internal,-0.000000,0.000000
414,26,26,cross,-0.000000,0.000000
415,27,27,cross,-0.000000,0.000000
416,28,28,cross,0.000000,0.000000
417,29,29,cross,0.000000,0.000000
418,30,30,cross,-0.000000,0.000000
419,31,31,cross,-0.000000,0.000000
420,32,32,cross,0.000000,0.000000
421,33,33,cross,-0.000000,0.000000
422,34,34,cross,-0.000000,0.000000
423,35,35,cross,0.000000,0.000000
424,36,36,cross,-0.000000,0.000000
425,37,37,cross,0.000000,0.000000
426,38,38,cross,-0.000000,0.000000
427,39,39,cross,0.000000,0.000000
428,40,40,cross,0.000000,0.000000
429,41,41,cross,-0.000000,0.000000
430,42,42,cross,0.000000,0.000000
431,43,43,cross,0.000000,0.000000
432,44,44,cross,-0.000000,0.000000
433,45,45,cross,0.000000,0.000000
434,46,46,cross,0.000000,0.000000
435,47,47,cross,0.000000,0.000000
436,48,48,cross,0.000000,0.000000
437,49,49,cross,-0.000000,0.000000
