edge_idx,src,dst,edge_type,shapley_value,abs_shapley
91,8,10,cross,-0.000316,0.000316
92,8,11,cross,0.000547,0.000547
93,8,12,cross,0.000305,0.000305
94,8,13,cross,0.000359,0.000359
95,8,16,cross,0.000523,0.000523
96,8,18,cross,0.000345,0.000345
97,8,19,cross,0.000416,0.000416
98,8,21,cross,0.000441,0.000441
99,8,22,cross,-0.000310,0.000310
100,8,25,cross,0.000502,0.000502
101,9,4,cross,0.002070,0.002070
102,10,0,cross,0.001303,0.001303
103,10,1,cross,0.001419,0.001419
104,10,7,cross,0.001348,0.001348
105,10,8,cross,0.000937,0.000937
106,11,0,cross,-0.000382,0.000382
107,11,1,cross,-0.000226,0.000226
108,11,4,cross,-0.000588,0.000588
109,11,5,cross,-0.000491,0.000491
110,11,6,cross,-0.000230,0.000230
111,11,7,cross,-0.000245,0.000245
112,11,8,cross,-0.000539,0.000539
113,12,0,cross,0.000057,0.000057
114,12,1,cross,0.000304,0.000304
115,12,2,cross,0.000137,0.000137
116,12,3,cross,-0.000017,0.000017
117,12,4,cross,0.000041,0.000041
118,12,5,cross,0.000152,0.000152
119,12,6,cross,0.000208,0.000208
120,12,7,cross,0.000203,0.000203
121,12,8,cross,0.000088,0.000088
122,13,2,cross,0.000432,0.000432
123,13,3,cross,0.000180,0.000180
124,13,4,cross,0.000595,0.000595
125,13,5,cross,0.000329,0.000329
126,13,6,cross,0.000571,0.000571
127,13,8,cross,0.000326,0.000326
128,14,4,cross,0.000818,0.000818
129,14,6,cross,0.000917,0.000917
130,15,2,cross,-0.000391,0.000391
131,15,4,cross,-0.000418,0.000418
132,15,6,cross,-0.000074,0.000074
133,16,1,cross,-0.000336,0.000336
134,16,2,cross,-0.000555,0.000555
135,16,4,cross,-0.001043,0.001043
136,16,6,cross,-0.000451,0.000451
137,16,7,cross,-0.000168,0.000168
138,16,8,cross,-0.000423,0.000423
139,17,2,cross,0.000261,0.000261
140,17,4,cross,-0.000470,0.000470
141,17,6,cross,0.000127,0.000127
142,18,0,cross,-0.001521,0.001521
143,18,1,cross,-0.000867,0.000867
144,18,2,cross,-0.000641,0.000641
145,18,3,cross,-0.001000,0.001000
146,18,4,cross,-0.000965,0.000965
147,18,5,cross,-0.000764,0.000764
148,18,6,cross,-0.000657,0.000657
149,18,7,cross,-0.000984,0.000984
150,18,8,cross,-0.001091,0.001091
151,19,0,cross,-0.000648,0.000648
152,19,1,cross,-0.000326,0.000326
153,19,2,cross,-0.000084,0.000084
154,19,3,cross,-0.000228,0.000228
155,19,4,cross,-0.000349,0.000349
156,19,5,cross,-0.000247,0.000247
157,19,6,cross,-0.000095,0.000095
158,19,7,cross,-0.000287,0.000287
159,19,8,cross,-0.000323,0.000323
160,20,0,cross,-0.000477,0.000477
161,21,0,cross,-0.001593,0.001593
162,21,3,cross,-0.000872,0.000872
163,21,5,cross,-0.000732,0.000732
164,21,7,cross,-0.001121,0.001121
165,21,8,cross,-0.001006,0.001006
166,22,0,cross,0.000757,0.000757
167,22,1,cross,0.000617,0.000617
168,22,3,cross,0.000957,0.000957
169,22,5,cross,0.000851,0.000851
170,22,7,cross,0.000838,0.000838
171,22,8,cross,0.000704,0.000704
172,23,0,cross,0.000704,0.000704
173,23,7,cross,0.000989,0.000989
174,24,0,cross,-0.000441,0.000441
175,25,0,cross,0.000114,0.000114
176,25,1,cross,-0.000035,0.000035
177,25,6,cross,0.000102,0.000102
178,25,7,cross,-0.000093,0.000093
179,25,8,cross,-0.000016,0.000016
180,26,1,cross,-0.002201,0.002201
181,26,6,cross,-0.001947,0.001947
182,26,7,cross,-0.002429,0.002429
183,27,1,cross,0.000917,0.000917
184,0,0,lig_internal,-0.000000,0.000000
185,1,1,lig_internal,-0.000000,0.000000
186,2,2,lig_internal,-0.000000,0.000000
187,3,3,lig_internal,0.000000,0.000000
188,4,4,lig_internal,0.000000,0.000000
189,5,5,lig_internal,0.000000,0.000000
190,6,6,lig_internal,0.000000,0.000000
191,7,7,lig_internal,-0.000000,0.000000
192,8,8,lig_internal,0.000000,0.000000
193,9,9,cross,0.000000,0.000000
194,10,10,cross,0.000000,0.000000
195,11,11,cross,0.000000,0.000000
196,12,12,cross,-0.000000,0.000000
197,13,13,cross,-0.000000,0.000000
198,14,14,cross,0.000000,0.000000
199,15,15,cross,0.000000,0.000000
200,16,16,cross,-0.000000,0.000000
201,17,17,cross,-0.000000,0.000000
202,18,18,cross,-0.000000,0.000000
203,19,19,cross,0.000000,0.000000
204,20,20,cross,-0.000000,0.000000
205,21,21,cross,0.000000,0.000000
206,22,22,cross,0.000000,0.000000
207,23,23,cross,-0.000000,0.000000
208,24,24,cross,0.000000,0.000000
209,25,25,cross,-0.000000,0.000000
210,26,26,cross,0.000000,0.000000
211,27,27,cross,-0.000000,0.000000
